index,relative_path,top,directory,name,inferred_category,usage,duration_sec,size_kb,channels,sample_rate,reference_count,first_references
876,NPCHit\CrabulonHit3.ogg,NPCHit,NPCHit,CrabulonHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Crabulon Hit。 代码标识：HitSound。,0.43,9.3,2,44100,1,NPCs\Crabulon\Crabulon.cs:47 (HitSound)
877,NPCHit\CryogenHit1.ogg,NPCHit,NPCHit,CryogenHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Cryogen Hit。 首处代码上下文：CalamityGlobalNPC.cs。,0.58,32.5,2,44100,5,NPCs\CalamityGlobalNPC.cs:3194; Projectiles\Boss\DoGTeleportRift.cs:17 (CrackSound); Projectiles\Magic\FrostBoltProjectile.cs:49; 另 2 处
878,NPCHit\CryogenHit2.ogg,NPCHit,NPCHit,CryogenHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Cryogen Hit。 首处代码上下文：CalamityGlobalNPC.cs。,0.58,32.9,2,44100,5,NPCs\CalamityGlobalNPC.cs:3194; Projectiles\Boss\DoGTeleportRift.cs:17 (CrackSound); Projectiles\Magic\FrostBoltProjectile.cs:49; 另 2 处
879,NPCHit\CryogenHit3.ogg,NPCHit,NPCHit,CryogenHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Cryogen Hit。 首处代码上下文：CalamityGlobalNPC.cs。,0.58,32.8,2,44100,5,NPCs\CalamityGlobalNPC.cs:3194; Projectiles\Boss\DoGTeleportRift.cs:17 (CrackSound); Projectiles\Magic\FrostBoltProjectile.cs:49; 另 2 处
880,NPCHit\CryogenPhaseTransitionCrack.ogg,NPCHit,NPCHit,CryogenPhaseTransitionCrack,NPC受击,NPC/敌怪受击音效；对象/主题：Cryogen Phase Transition Crack。 代码标识：BreakSound。,1.38,73.4,2,44100,4,Projectiles\Boss\DoGTeleportRift.cs:19 (BreakSound); Projectiles\Ranged\HailstormBulletProj.cs:77 (crit); Projectiles\Rogue\ValariBoomerang.cs:171 (freeze); 另 1 处
881,NPCHit\DesertScourgeHit1.ogg,NPCHit,NPCHit,DesertScourgeHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Desert Scourge Hit。 代码标识：HitSound。,0.53,13.2,2,44100,1,NPCs\DesertScourge\DesertScourgeHead.cs:63 (HitSound)
882,NPCHit\DesertScourgeHit2.ogg,NPCHit,NPCHit,DesertScourgeHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Desert Scourge Hit。 代码标识：HitSound。,0.44,12.6,2,44100,1,NPCs\DesertScourge\DesertScourgeHead.cs:63 (HitSound)
883,NPCHit\DesertScourgeHit3.ogg,NPCHit,NPCHit,DesertScourgeHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Desert Scourge Hit。 代码标识：HitSound。,0.41,11.8,2,44100,1,NPCs\DesertScourge\DesertScourgeHead.cs:63 (HitSound)
884,NPCHit\ExoHit1.ogg,NPCHit,NPCHit,ExoHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Exo Hit。 代码标识：ExoHitSound。,0.83,15.0,2,48000,2,Sounds\CommonCalamitySounds.cs:12 (ExoHitSound); Projectiles\DraedonsArsenal\VulcanSpear.cs:148 (hitTile)
885,NPCHit\ExoHit2.ogg,NPCHit,NPCHit,ExoHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Exo Hit。 代码标识：ExoHitSound。,0.79,15.7,2,96000,4,Sounds\CommonCalamitySounds.cs:12 (ExoHitSound); Projectiles\DraedonsArsenal\NidhoggHoldout.cs:69 (close); Projectiles\DraedonsArsenal\VulcanSpear.cs:98 (die); 另 1 处
886,NPCHit\ExoHit3.ogg,NPCHit,NPCHit,ExoHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Exo Hit。 代码标识：sound。,0.78,16.5,2,96000,5,CalPlayer\CalamityPlayerMiscEffects.cs:1955 (sound); Sounds\CommonCalamitySounds.cs:12 (ExoHitSound); Projectiles\DraedonsArsenal\VulcanSpear.cs:56 (hitTile); 另 2 处
887,NPCHit\ExoHit4.ogg,NPCHit,NPCHit,ExoHit4,NPC受击,NPC/敌怪受击音效；对象/主题：Exo Hit。 代码标识：ExoHitSound。,0.88,17.2,2,96000,2,Sounds\CommonCalamitySounds.cs:12 (ExoHitSound); Projectiles\Rogue\ExorcismProj.cs:323 (sound)
888,NPCHit\GreatSandSharkHit.ogg,NPCHit,NPCHit,GreatSandSharkHit,NPC受击,NPC/敌怪受击音效；对象/主题：Great Sand Shark Hit。 代码标识：HurtSound。,1.04,34.8,2,44100,1,NPCs\GreatSandShark\GreatSandShark.cs:28 (HurtSound)
889,NPCHit\NuclearTerrorHit.ogg,NPCHit,NPCHit,NuclearTerrorHit,NPC受击,NPC/敌怪受击音效；对象/主题：Nuclear Terror Hit。 代码标识：fire。,0.24,10.4,2,44100,5,Projectiles\Magic\VitriolicViperHoldout.cs:177 (fire); Projectiles\Magic\VitriolicViperHoldout.cs:190 (fire); Projectiles\Magic\VitriolicViperSpit.cs:73 (fire); 另 2 处
890,NPCHit\OtherworldlyHit.ogg,NPCHit,NPCHit,OtherworldlyHit,NPC受击,NPC/敌怪受击音效；对象/主题：Otherworldly Hit。 首处代码上下文：ObliteratorYoyo.cs。,0.38,8.3,2,48000,3,Projectiles\Melee\Yoyos\ObliteratorYoyo.cs:201; NPCs\CeaselessVoid\CeaselessVoid.cs:809; NPCs\DevourerofGods\DevourerofGodsHead.cs:149 (HitSound)
891,NPCHit\PerfHiveHit1.ogg,NPCHit,NPCHit,PerfHiveHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Hive Hit。 代码标识：sound。,0.37,23.8,2,44100,2,Projectiles\Typeless\RetaliationProjectile.cs:103 (sound); NPCs\Perforator\PerforatorHive.cs:40 (HitSound)
892,NPCHit\PerfHiveHit2.ogg,NPCHit,NPCHit,PerfHiveHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Hive Hit。 代码标识：sound。,0.37,22.9,2,44100,2,Projectiles\Typeless\RetaliationProjectile.cs:103 (sound); NPCs\Perforator\PerforatorHive.cs:40 (HitSound)
893,NPCHit\PerfHiveHit3.ogg,NPCHit,NPCHit,PerfHiveHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Hive Hit。 代码标识：sound。,0.37,22.6,2,44100,2,Projectiles\Typeless\RetaliationProjectile.cs:103 (sound); NPCs\Perforator\PerforatorHive.cs:40 (HitSound)
894,NPCHit\PerfLargeHit1.ogg,NPCHit,NPCHit,PerfLargeHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Large Hit。 代码标识：hitSound。,0.42,23.1,2,44100,9,Projectiles\Magic\VisceraBeam.cs:89 (hitSound); Projectiles\Melee\BladecrestOathswordThrownBlade.cs:221 (unstuck); Projectiles\Melee\DevilsDevastationThrownBlade.cs:193 (unstuck); 另 6 处
895,NPCHit\PerfLargeHit2.ogg,NPCHit,NPCHit,PerfLargeHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Large Hit。 代码标识：hitSound。,0.42,23.0,2,44100,9,Projectiles\Magic\VisceraBeam.cs:89 (hitSound); Projectiles\Melee\BladecrestOathswordThrownBlade.cs:221 (unstuck); Projectiles\Melee\DevilsDevastationThrownBlade.cs:193 (unstuck); 另 6 处
896,NPCHit\PerfLargeHit3.ogg,NPCHit,NPCHit,PerfLargeHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Large Hit。 代码标识：hitSound。,0.42,23.6,2,44100,9,Projectiles\Magic\VisceraBeam.cs:89 (hitSound); Projectiles\Melee\BladecrestOathswordThrownBlade.cs:221 (unstuck); Projectiles\Melee\DevilsDevastationThrownBlade.cs:193 (unstuck); 另 6 处
897,NPCHit\PerfMediumHit1.ogg,NPCHit,NPCHit,PerfMediumHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Medium Hit。 代码标识：HitSound。,0.44,24.0,2,44100,3,NPCs\Perforator\PerforatorBodyMedium.cs:21 (HitSound); NPCs\Perforator\PerforatorHeadMedium.cs:23 (HitSound); NPCs\Perforator\PerforatorTailMedium.cs:21 (HitSound)
898,NPCHit\PerfMediumHit2.ogg,NPCHit,NPCHit,PerfMediumHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Medium Hit。 代码标识：fir2e。,0.44,23.1,2,44100,4,Projectiles\Melee\InsidiousHarpoon.cs:154 (fir2e); NPCs\Perforator\PerforatorBodyMedium.cs:21 (HitSound); NPCs\Perforator\PerforatorHeadMedium.cs:23 (HitSound); 另 1 处
899,NPCHit\PerfMediumHit3.ogg,NPCHit,NPCHit,PerfMediumHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Medium Hit。 代码标识：HitSound。,0.44,24.1,2,44100,3,NPCs\Perforator\PerforatorBodyMedium.cs:21 (HitSound); NPCs\Perforator\PerforatorHeadMedium.cs:23 (HitSound); NPCs\Perforator\PerforatorTailMedium.cs:21 (HitSound)
900,NPCHit\PerfSmallHit1.ogg,NPCHit,NPCHit,PerfSmallHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Small Hit。 代码标识：sound。,0.43,23.4,2,44100,5,Projectiles\Melee\GreenWater.cs:134 (sound); Projectiles\Rogue\LeviathanTooth.cs:123 (sound); NPCs\Perforator\PerforatorBodySmall.cs:20 (HitSound); 另 2 处
901,NPCHit\PerfSmallHit2.ogg,NPCHit,NPCHit,PerfSmallHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Small Hit。 代码标识：sound。,0.42,22.1,2,44100,5,Projectiles\Melee\GreenWater.cs:134 (sound); Projectiles\Rogue\LeviathanTooth.cs:123 (sound); NPCs\Perforator\PerforatorBodySmall.cs:20 (HitSound); 另 2 处
902,NPCHit\PerfSmallHit3.ogg,NPCHit,NPCHit,PerfSmallHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Perf Small Hit。 代码标识：sound。,0.42,21.6,2,44100,6,Projectiles\Melee\GreenWater.cs:134 (sound); Projectiles\Rogue\LeviathanTooth.cs:123 (sound); NPCs\Perforator\PerforatorBodySmall.cs:20 (HitSound); 另 3 处
903,NPCHit\PolterghastHit.ogg,NPCHit,NPCHit,PolterghastHit,NPC受击,NPC/敌怪受击音效；对象/主题：Polterghast Hit。 代码标识：HitSound。,0.35,21.1,2,44100,1,NPCs\Polterghast\Polterghast.cs:56 (HitSound)
904,NPCHit\ProvidenceHurt.ogg,NPCHit,NPCHit,ProvidenceHurt,NPC受击,NPC/敌怪受击音效；对象/主题：Providence Hurt。 代码标识：HurtSound。,0.38,11.5,2,44100,1,NPCs\Providence\Providence.cs:105 (HurtSound)
905,NPCHit\RavagerHurt1.ogg,NPCHit,NPCHit,RavagerHurt1,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Hurt。 代码标识：HitSound。,0.28,10.9,2,44100,1,NPCs\Ravager\RavagerBody.cs:44 (HitSound)
906,NPCHit\RavagerHurt2.ogg,NPCHit,NPCHit,RavagerHurt2,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Hurt。 代码标识：HitSound。,0.24,10.6,2,44100,1,NPCs\Ravager\RavagerBody.cs:44 (HitSound)
907,NPCHit\RavagerHurt3.ogg,NPCHit,NPCHit,RavagerHurt3,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Hurt。 代码标识：crunch2。,0.28,12.4,2,44100,2,Projectiles\Rogue\LeviathanToothStealth.cs:100 (crunch2); NPCs\Ravager\RavagerBody.cs:44 (HitSound)
908,NPCHit\RavagerHurt4.ogg,NPCHit,NPCHit,RavagerHurt4,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Hurt。 代码标识：HitSound。,0.28,12.0,2,44100,1,NPCs\Ravager\RavagerBody.cs:44 (HitSound)
909,NPCHit\RavagerRockPillarHit1.ogg,NPCHit,NPCHit,RavagerRockPillarHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Rock Pillar Hit。 代码标识：sound。,0.14,8.6,2,44100,9,Projectiles\DraedonsArsenal\ImmolationArrow.cs:158 (sound); Projectiles\Melee\BasherHoldout.cs:183 (fire); Projectiles\Rogue\AntumbraShardProjectile.cs:243 (sound); 另 6 处
910,NPCHit\RavagerRockPillarHit2.ogg,NPCHit,NPCHit,RavagerRockPillarHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Rock Pillar Hit。 代码标识：fire。,0.14,9.0,2,44100,6,Projectiles\Melee\BasherHoldout.cs:183 (fire); Projectiles\Rogue\ExorcismProj.cs:119 (sound2); Projectiles\Rogue\ToxicantTwisterProj.cs:120 (fire); 另 3 处
911,NPCHit\RavagerRockPillarHit3.ogg,NPCHit,NPCHit,RavagerRockPillarHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Ravager Rock Pillar Hit。 代码标识：fire。,0.13,8.6,2,44100,6,Projectiles\Melee\BasherHoldout.cs:183 (fire); Projectiles\Rogue\ExorcismProj.cs:119 (sound2); Projectiles\Rogue\ToxicantTwisterProj.cs:120 (fire); 另 3 处
912,NPCHit\RimehoundHit.ogg,NPCHit,NPCHit,RimehoundHit,NPC受击,NPC/敌怪受击音效；对象/主题：Rimehound Hit。 代码标识：HitSound。,0.40,6.7,1,44100,1,NPCs\NormalNPCs\Rimehound.cs:19 (HitSound)
913,NPCHit\ScornHurt.ogg,NPCHit,NPCHit,ScornHurt,NPC受击,NPC/敌怪受击音效；对象/主题：Scorn Hurt。 代码标识：HitSound。,0.33,8.7,2,44100,1,NPCs\NormalNPCs\ScornEater.cs:19 (HitSound)
914,NPCHit\ShieldHit1.ogg,NPCHit,NPCHit,ShieldHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Shield Hit。 代码标识：HurtSound。,0.21,7.7,2,44100,1,NPCs\SupremeCalamitas\SupremeCalamitas.cs:230 (HurtSound)
915,NPCHit\ShieldHit2.ogg,NPCHit,NPCHit,ShieldHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Shield Hit。 代码标识：HurtSound。,0.20,8.0,2,44100,1,NPCs\SupremeCalamitas\SupremeCalamitas.cs:230 (HurtSound)
916,NPCHit\ShieldHit3.ogg,NPCHit,NPCHit,ShieldHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Shield Hit。 代码标识：HurtSound。,0.22,7.2,2,44100,1,NPCs\SupremeCalamitas\SupremeCalamitas.cs:230 (HurtSound)
917,NPCHit\StormlionAltHit.ogg,NPCHit,NPCHit,StormlionAltHit,NPC受击,NPC/敌怪受击音效；对象/主题：Stormlion Alt Hit。 代码标识：Hit。,0.39,16.1,2,44100,1,Effects\StormlionEffects.cs:18 (Hit)
918,NPCHit\StormlionHit.ogg,NPCHit,NPCHit,StormlionHit,NPC受击,NPC/敌怪受击音效；对象/主题：Stormlion Hit。 代码标识：HitSound。,0.52,13.8,2,44100,1,NPCs\NormalNPCs\Stormlion.cs:16 (HitSound)
919,NPCHit\ThanatosHitClosed1.ogg,NPCHit,NPCHit,ThanatosHitClosed1,NPC受击,NPC/敌怪受击音效；对象/主题：Thanatos Hit Closed。 代码标识：ThanatosHitSoundClosed。,0.39,11.4,2,96000,1,NPCs\ExoMechs\Thanatos\ThanatosHead.cs:41 (ThanatosHitSoundClosed)
920,NPCHit\ThanatosHitClosed2.ogg,NPCHit,NPCHit,ThanatosHitClosed2,NPC受击,NPC/敌怪受击音效；对象/主题：Thanatos Hit Closed。 代码标识：ThanatosHitSoundClosed。,0.41,11.7,2,96000,1,NPCs\ExoMechs\Thanatos\ThanatosHead.cs:41 (ThanatosHitSoundClosed)
921,NPCHit\ThanatosHitClosed3.ogg,NPCHit,NPCHit,ThanatosHitClosed3,NPC受击,NPC/敌怪受击音效；对象/主题：Thanatos Hit Closed。 代码标识：ThanatosHitSoundClosed。,0.68,17.2,2,96000,1,NPCs\ExoMechs\Thanatos\ThanatosHead.cs:41 (ThanatosHitSoundClosed)
922,NPCHit\ThanatosHitOpen1.ogg,NPCHit,NPCHit,ThanatosHitOpen1,NPC受击,NPC/敌怪受击音效；对象/主题：Thanatos Hit Open。 代码标识：fire。,0.50,12.9,2,48000,5,Projectiles\Melee\EarthHoldout.cs:283 (fire); Projectiles\Melee\GrandDadHoldout.cs:225 (fire); NPCs\SupremeCalamitas\SupremeCataclysm.cs:413 (fire); 另 2 处
923,NPCHit\ThanatosHitOpen2.ogg,NPCHit,NPCHit,ThanatosHitOpen2,NPC受击,NPC/敌怪受击音效；对象/主题：Thanatos Hit Open。 代码标识：ThanatosHitSoundOpen。,0.51,13.0,2,48000,1,NPCs\ExoMechs\Thanatos\ThanatosHead.cs:39 (ThanatosHitSoundOpen)
924,NPCHit\WulfrumHit1.ogg,NPCHit,NPCHit,WulfrumHit1,NPC受击,NPC/敌怪受击音效；对象/主题：Wulfrum Hit。 代码标识：Hit。,1.08,13.2,2,44100,1,NPCs\NormalNPCs\WulfrumAmplifier.cs:20 (Hit)
925,NPCHit\WulfrumHit2.ogg,NPCHit,NPCHit,WulfrumHit2,NPC受击,NPC/敌怪受击音效；对象/主题：Wulfrum Hit。 代码标识：Hit。,1.08,12.7,2,44100,1,NPCs\NormalNPCs\WulfrumAmplifier.cs:20 (Hit)
926,NPCHit\WulfrumHit3.ogg,NPCHit,NPCHit,WulfrumHit3,NPC受击,NPC/敌怪受击音效；对象/主题：Wulfrum Hit。 代码标识：Hit。,1.08,12.9,2,44100,1,NPCs\NormalNPCs\WulfrumAmplifier.cs:20 (Hit)
927,NPCHit\YharonHurt.ogg,NPCHit,NPCHit,YharonHurt,NPC受击,NPC/敌怪受击音效；对象/主题：Yharon Hurt。 代码标识：HitSound。,0.46,8.8,2,44100,1,NPCs\Yharon\Yharon.cs:63 (HitSound)
928,NPCKilled\AnahitaDeath.ogg,NPCKilled,NPCKilled,AnahitaDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Anahita Death。 代码标识：DeathSound。,1.93,33.8,2,44100,1,NPCs\Leviathan\Anahita.cs:24 (DeathSound)
929,NPCKilled\AstralEnemyDeath.ogg,NPCKilled,NPCKilled,AstralEnemyDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Astral Enemy Death。 代码标识：AstralNPCDeathSound。,0.62,10.4,2,44100,1,Sounds\CommonCalamitySounds.cs:7 (AstralNPCDeathSound)
930,NPCKilled\AstrumDeusDeath.ogg,NPCKilled,NPCKilled,AstrumDeusDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Astrum Deus Death。 代码标识：DeathSound。,2.62,44.1,2,44100,1,NPCs\AstrumDeus\AstrumDeusHead.cs:47 (DeathSound)
931,NPCKilled\AtlasDeath.ogg,NPCKilled,NPCKilled,AtlasDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Atlas Death。 代码标识：DeathSound。,1.00,17.7,2,44100,1,NPCs\Astral\Atlas.cs:52 (DeathSound)
932,NPCKilled\AureusDeath.ogg,NPCKilled,NPCKilled,AureusDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Aureus Death。 代码标识：DeathSound。,1.93,29.2,2,44100,1,NPCs\AstrumAureus\AstrumAureus.cs:42 (DeathSound)
933,NPCKilled\CeaselessVoidDeath.ogg,NPCKilled,NPCKilled,CeaselessVoidDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Ceaseless Void Death。 代码标识：DeathSound。,4.38,75.2,2,44100,1,NPCs\CeaselessVoid\CeaselessVoid.cs:36 (DeathSound)
934,NPCKilled\CrabulonDeath.ogg,NPCKilled,NPCKilled,CrabulonDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Crabulon Death。 代码标识：DeathSound。,0.43,9.3,2,44100,1,NPCs\Crabulon\Crabulon.cs:48 (DeathSound)
935,NPCKilled\CrownJewelShatter.ogg,NPCKilled,NPCKilled,CrownJewelShatter,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Crown Jewel Shatter。 代码标识：ShatterSound。,1.15,40.4,2,44100,2,NPCs\NormalNPCs\KingSlimeJewelRuby.cs:21 (ShatterSound); Items\Weapons\Melee\SeekingScorcher.cs:17 (LightShatterSound)
936,NPCKilled\CryogenDeath.ogg,NPCKilled,NPCKilled,CryogenDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Cryogen Death。 代码标识：DeathSound。,3.35,190.3,2,44100,1,NPCs\Cryogen\Cryogen.cs:52 (DeathSound)
937,NPCKilled\CryogenShieldBreak.ogg,NPCKilled,NPCKilled,CryogenShieldBreak,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Cryogen Shield Break。 代码标识：BreakSound。,1.38,79.1,2,44100,1,NPCs\Cryogen\CryogenShield.cs:17 (BreakSound)
938,NPCKilled\DesertScourgeDeath.ogg,NPCKilled,NPCKilled,DesertScourgeDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Desert Scourge Death。 代码标识：DeathSound。,2.24,39.1,2,48000,1,NPCs\DesertScourge\DesertScourgeHead.cs:64 (DeathSound)
939,NPCKilled\DevourerDeath.ogg,NPCKilled,NPCKilled,DevourerDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Death。 代码标识：DeathAnimationSound。,4.86,59.9,2,48000,1,NPCs\DevourerofGods\DevourerofGodsHead.cs:150 (DeathAnimationSound)
940,NPCKilled\DevourerDeathImpact.ogg,NPCKilled,NPCKilled,DevourerDeathImpact,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Death Impact。 代码标识：DeathExplosionSound。,4.12,59.0,2,44100,2,NPCs\DevourerofGods\DevourerofGodsHead.cs:151 (DeathExplosionSound); CalPlayer\Dashes\GodslayerArmorDash.cs:24 (Impact)
941,NPCKilled\DevourerSegmentBreak1.ogg,NPCKilled,NPCKilled,DevourerSegmentBreak1,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Segment Break。 首处代码上下文：MawOfInfinityJaws.cs。,0.53,13.6,2,96000,3,Projectiles\Melee\MawOfInfinityJaws.cs:69; Projectiles\Typeless\CosmicDashExplosion.cs:16 (Impact); NPCs\DevourerofGods\DevourerofGodsHead.cs:152 (DeathSegmentSound)
942,NPCKilled\DevourerSegmentBreak2.ogg,NPCKilled,NPCKilled,DevourerSegmentBreak2,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Segment Break。 代码标识：BaroclawHit。,0.37,12.0,2,96000,4,CalPlayer\CalamityPlayer.cs:484 (BaroclawHit); Projectiles\Rogue\LanceofDestiny.cs:12 (Hitsound); Projectiles\Rogue\RealityRuptureLance.cs:13 (Hitsound); 另 1 处
943,NPCKilled\DevourerSegmentBreak3.ogg,NPCKilled,NPCKilled,DevourerSegmentBreak3,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Segment Break。 代码标识：DeathSegmentSound。,0.63,16.4,2,96000,1,NPCs\DevourerofGods\DevourerofGodsHead.cs:152 (DeathSegmentSound)
944,NPCKilled\DevourerSegmentBreak4.ogg,NPCKilled,NPCKilled,DevourerSegmentBreak4,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Devourer Segment Break。 代码标识：DeathSegmentSound。,0.41,11.7,2,96000,1,NPCs\DevourerofGods\DevourerofGodsHead.cs:152 (DeathSegmentSound)
945,NPCKilled\EidolistDeath.ogg,NPCKilled,NPCKilled,EidolistDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Eidolist Death。 代码标识：DeathSound。,0.85,14.1,2,44100,1,NPCs\NormalNPCs\Eidolist.cs:22 (DeathSound)
946,NPCKilled\ExoDeath.ogg,NPCKilled,NPCKilled,ExoDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Exo Death。 代码标识：ExoDeathSound。,5.01,65.8,2,48000,1,Sounds\CommonCalamitySounds.cs:11 (ExoDeathSound)
947,NPCKilled\GreatSandSharkDeath.ogg,NPCKilled,NPCKilled,GreatSandSharkDeath,NPC死亡,NPC/敌怪死亡、破碎或部位损毁音效；对象/主题：Great Sand Shark Death。 代码标识：DeathSound。,2.36,70.8,2,44100,1,NPCs\GreatSandShark\GreatSandShark.cs:29 (DeathSound)
